pecha id,language,url
I9239CF3A,en,https://github.com/OpenPecha/I9239CF3A
I4AF75499,de,https://github.com/OpenPecha/I4AF75499
I202C866F,es,https://github.com/OpenPecha/I202C866F
I6FE68DDA,fr,https://github.com/OpenPecha/I6FE68DDA
IE0737B77,it,https://github.com/OpenPecha/IE0737B77
I4FE64F90,zh,https://github.com/OpenPecha/I4FE64F90
IC42608CB,bo,https://github.com/OpenPecha/IC42608CB
